Pressure,global_radiation,temp_mean(c),temp_min(c),temp_max(c),Wind_Speed,Wind_Bearing,normalized_label
1005.7,1.62,13.6,10.5,17.8,6.44,120,0
1005.7,1.62,13.6,10.5,17.8,16.1,280,2
1005.7,1.62,13.6,10.5,17.8,16.08,89,2
1005.7,1.62,13.6,10.5,17.8,13.97,160,0
1005.7,1.62,13.6,10.5,17.8,9.8,42,0
1005.7,1.62,13.6,10.5,17.8,14.31,60,0
1005.7,1.62,13.6,10.5,17.8,10.71,159,0
1005.7,1.62,13.6,10.5,17.8,6.07,278,0
1005.7,1.62,13.6,10.5,17.8,2.21,164,0
1005.7,1.62,13.6,10.5,17.8,9.34,162,0
1005.7,0.17,6.6,1.5,8.3,8.18,287,0
1005.7,0.17,6.6,1.5,8.3,12.36,326,0
1005.7,0.17,6.6,1.5,8.3,11.27,170,0
1005.7,0.17,6.6,1.5,8.3,15.12,199,2
1005.7,0.17,6.6,1.5,8.3,35.42,150,2
1005.7,0.17,6.6,1.5,8.3,24.15,160,2
1005.7,0.17,6.6,1.5,8.3,24.15,320,2
1005.7,0.17,6.6,1.5,8.3,25.76,150,2
1005.7,0.17,6.6,1.5,8.3,8.05,190,0
1005.7,0.17,6.6,1.5,8.3,12.88,190,0
1005.7,0.17,6.6,1.5,8.3,24.15,150,2
1005.7,0.17,6.6,1.5,8.3,0,0,0
1005.7,0.17,6.6,1.5,8.3,16.1,160,2
1005.7,0.17,6.6,1.5,8.3,9.66,30,0
1005.7,0.17,6.6,1.5,8.3,17.71,180,2
1005.7,0.17,6.6,1.5,8.3,21.64,150,2
1005.7,0.17,6.6,1.5,8.3,10.59,252,0
1005.7,0.17,6.6,1.5,8.3,14.49,200,0
1005.7,0.17,6.6,1.5,8.3,17.71,290,2
1005.7,0.17,6.6,1.5,8.3,4.83,230,0
1005.7,0.17,6.6,1.5,8.3,25.18,291,2
1005.7,0.17,6.6,1.5,8.3,6.44,120,0
1005.7,0.17,6.6,1.5,8.3,16.1,280,2
1005.7,0.17,6.6,1.5,8.3,16.08,89,2
1005.7,0.17,6.6,1.5,8.3,13.97,160,0
1005.7,0.17,6.6,1.5,8.3,9.8,42,0
1005.7,0.17,6.6,1.5,8.3,14.31,60,0
1005.7,0.17,6.6,1.5,8.3,10.71,159,0
1005.7,0.17,6.6,1.5,8.3,6.07,278,0
1005.7,0.17,6.6,1.5,8.3,2.21,164,0
1005.7,0.17,6.6,1.5,8.3,9.34,162,0
1005.7,0.8,12.1,10.2,15.5,8.18,287,0
1005.7,0.8,12.1,10.2,15.5,12.36,326,0
1005.7,0.8,12.1,10.2,15.5,11.27,170,0
1005.7,0.8,12.1,10.2,15.5,15.12,199,2
1005.7,0.8,12.1,10.2,15.5,35.42,150,2
1005.7,0.8,12.1,10.2,15.5,24.15,160,2
1005.7,0.8,12.1,10.2,15.5,24.15,320,2
1005.7,0.8,12.1,10.2,15.5,25.76,150,2
1005.7,0.8,12.1,10.2,15.5,8.05,190,0
1005.7,0.8,12.1,10.2,15.5,12.88,190,0
1005.7,0.8,12.1,10.2,15.5,24.15,150,2
1005.7,0.8,12.1,10.2,15.5,0,0,0
1005.7,0.8,12.1,10.2,15.5,16.1,160,2
1005.7,0.8,12.1,10.2,15.5,9.66,30,0
1005.7,0.8,12.1,10.2,15.5,17.71,180,2
1005.7,0.8,12.1,10.2,15.5,21.64,150,2
1005.7,0.8,12.1,10.2,15.5,10.59,252,0
1005.7,0.8,12.1,10.2,15.5,14.49,200,0
1005.7,0.8,12.1,10.2,15.5,17.71,290,2
1005.7,0.8,12.1,10.2,15.5,4.83,230,0
1005.7,0.8,12.1,10.2,15.5,25.18,291,2
1005.7,0.8,12.1,10.2,15.5,6.44,120,0
1005.7,0.8,12.1,10.2,15.5,16.1,280,2
1005.7,0.8,12.1,10.2,15.5,16.08,89,2
1005.7,0.8,12.1,10.2,15.5,13.97,160,0
1005.7,0.8,12.1,10.2,15.5,9.8,42,0
1005.7,0.8,12.1,10.2,15.5,14.31,60,0
1005.7,0.8,12.1,10.2,15.5,10.71,159,0
1005.7,0.8,12.1,10.2,15.5,6.07,278,0
1005.7,0.8,12.1,10.2,15.5,2.21,164,0
1005.7,0.8,12.1,10.2,15.5,9.34,162,0
1005.7,0.32,8.6,5.4,12.2,8.18,287,0
1005.7,0.32,8.6,5.4,12.2,12.36,326,0
1005.7,0.32,8.6,5.4,12.2,11.27,170,0
1005.7,0.32,8.6,5.4,12.2,15.12,199,2
1005.7,0.32,8.6,5.4,12.2,35.42,150,2
1005.7,0.32,8.6,5.4,12.2,24.15,160,2
1005.7,0.32,8.6,5.4,12.2,24.15,320,2
1005.7,0.32,8.6,5.4,12.2,25.76,150,2
1005.7,0.32,8.6,5.4,12.2,8.05,190,0
1005.7,0.32,8.6,5.4,12.2,12.88,190,0
1005.7,0.32,8.6,5.4,12.2,24.15,150,2
1005.7,0.32,8.6,5.4,12.2,0,0,0
1005.7,0.32,8.6,5.4,12.2,16.1,160,2
1005.7,0.32,8.6,5.4,12.2,9.66,30,0
1005.7,0.32,8.6,5.4,12.2,17.71,180,2
1005.7,0.32,8.6,5.4,12.2,21.64,150,2
1005.7,0.32,8.6,5.4,12.2,10.59,252,0
1005.7,0.32,8.6,5.4,12.2,14.49,200,0
1005.7,0.32,8.6,5.4,12.2,17.71,290,2
1005.7,0.32,8.6,5.4,12.2,4.83,230,0
1005.7,0.32,8.6,5.4,12.2,25.18,291,2
1005.7,0.32,8.6,5.4,12.2,6.44,120,0
1005.7,0.32,8.6,5.4,12.2,16.1,280,2
1005.7,0.32,8.6,5.4,12.2,16.08,89,2
1005.7,0.32,8.6,5.4,12.2,13.97,160,0
1005.7,0.32,8.6,5.4,12.2,9.8,42,0
1005.7,0.32,8.6,5.4,12.2,14.31,60,0
1005.7,0.32,8.6,5.4,12.2,10.71,159,0
1005.7,0.32,8.6,5.4,12.2,6.07,278,0
1005.7,0.32,8.6,5.4,12.2,2.21,164,0
1005.7,0.32,8.6,5.4,12.2,9.34,162,0
1005.7,0.56,9.5,7,12.1,8.18,287,0
1005.7,0.56,9.5,7,12.1,12.36,326,0
1005.7,0.56,9.5,7,12.1,11.27,170,0
1005.7,0.56,9.5,7,12.1,15.12,199,2
1005.7,0.56,9.5,7,12.1,35.42,150,2
1005.7,0.56,9.5,7,12.1,24.15,160,2
1005.7,0.56,9.5,7,12.1,24.15,320,2
1005.7,0.56,9.5,7,12.1,25.76,150,2
1005.7,0.56,9.5,7,12.1,8.05,190,0
1005.7,0.56,9.5,7,12.1,12.88,190,0
1005.7,0.56,9.5,7,12.1,24.15,150,2
1005.7,0.56,9.5,7,12.1,0,0,0
1005.7,0.56,9.5,7,12.1,16.1,160,2
1005.7,0.56,9.5,7,12.1,9.66,30,0
1005.7,0.56,9.5,7,12.1,17.71,180,2
1005.7,0.56,9.5,7,12.1,21.64,150,2
1005.7,0.56,9.5,7,12.1,10.59,252,0
1005.7,0.56,9.5,7,12.1,14.49,200,0
1005.7,0.56,9.5,7,12.1,17.71,290,2
1005.7,0.56,9.5,7,12.1,4.83,230,0
1005.7,0.56,9.5,7,12.1,25.18,291,2
1005.7,0.56,9.5,7,12.1,6.44,120,0
1005.7,0.56,9.5,7,12.1,16.1,280,2
1005.7,0.56,9.5,7,12.1,16.08,89,2
1005.7,0.56,9.5,7,12.1,13.97,160,0
1005.7,0.56,9.5,7,12.1,9.8,42,0
1005.7,0.56,9.5,7,12.1,14.31,60,0
1005.7,0.56,9.5,7,12.1,10.71,159,0
1005.7,0.56,9.5,7,12.1,6.07,278,0
1005.7,0.56,9.5,7,12.1,2.21,164,0
1005.7,0.56,9.5,7,12.1,9.34,162,0
1005.7,0.1,1.8,-0.5,2.5,8.18,287,0
1005.7,0.1,1.8,-0.5,2.5,12.36,326,0
1005.7,0.1,1.8,-0.5,2.5,11.27,170,0
1005.7,0.1,1.8,-0.5,2.5,15.12,199,2
1005.7,0.1,1.8,-0.5,2.5,35.42,150,2
1005.7,0.1,1.8,-0.5,2.5,24.15,160,2
1005.7,0.1,1.8,-0.5,2.5,24.15,320,2
1005.7,0.1,1.8,-0.5,2.5,25.76,150,2
1005.7,0.1,1.8,-0.5,2.5,8.05,190,0
1005.7,0.1,1.8,-0.5,2.5,12.88,190,0
1005.7,0.1,1.8,-0.5,2.5,24.15,150,2
1005.7,0.1,1.8,-0.5,2.5,0,0,0
1005.7,0.1,1.8,-0.5,2.5,16.1,160,2
1005.7,0.1,1.8,-0.5,2.5,9.66,30,0
1005.7,0.1,1.8,-0.5,2.5,17.71,180,2
1005.7,0.1,1.8,-0.5,2.5,21.64,150,2
1005.7,0.1,1.8,-0.5,2.5,10.59,252,0
1005.7,0.1,1.8,-0.5,2.5,14.49,200,0
1005.7,0.1,1.8,-0.5,2.5,17.71,290,2
1005.7,0.1,1.8,-0.5,2.5,4.83,230,0
1005.7,0.1,1.8,-0.5,2.5,25.18,291,2
1005.7,0.1,1.8,-0.5,2.5,6.44,120,0
1005.7,0.1,1.8,-0.5,2.5,16.1,280,2
1005.7,0.1,1.8,-0.5,2.5,16.08,89,2
1005.7,0.1,1.8,-0.5,2.5,13.97,160,0
1005.7,0.1,1.8,-0.5,2.5,9.8,42,0
1005.7,0.1,1.8,-0.5,2.5,14.31,60,0
1005.7,0.1,1.8,-0.5,2.5,10.71,159,0
1005.7,0.1,1.8,-0.5,2.5,6.07,278,0
1005.7,0.1,1.8,-0.5,2.5,2.21,164,0
1005.7,0.1,1.8,-0.5,2.5,9.34,162,0
1005.7,0.3,14.9,14.2,16.1,8.18,287,0
1005.7,0.3,14.9,14.2,16.1,12.36,326,0
1005.7,0.3,14.9,14.2,16.1,11.27,170,0
1005.7,0.3,14.9,14.2,16.1,15.12,199,2
1005.7,0.3,14.9,14.2,16.1,35.42,150,2
1005.7,0.3,14.9,14.2,16.1,24.15,160,2
1005.7,0.3,14.9,14.2,16.1,24.15,320,2
1005.7,0.3,14.9,14.2,16.1,25.76,150,2
1005.7,0.3,14.9,14.2,16.1,8.05,190,0
1005.7,0.3,14.9,14.2,16.1,12.88,190,0
1005.7,0.3,14.9,14.2,16.1,24.15,150,2
1005.7,0.3,14.9,14.2,16.1,0,0,0
1005.7,0.3,14.9,14.2,16.1,16.1,160,2
1005.7,0.3,14.9,14.2,16.1,9.66,30,0
1005.7,0.3,14.9,14.2,16.1,17.71,180,2
1005.7,0.3,14.9,14.2,16.1,21.64,150,2
1005.7,0.3,14.9,14.2,16.1,10.59,252,0
1005.7,0.3,14.9,14.2,16.1,14.49,200,0
1005.7,0.3,14.9,14.2,16.1,17.71,290,2
1005.7,0.3,14.9,14.2,16.1,4.83,230,0
1005.7,0.3,14.9,14.2,16.1,25.18,291,2
1005.7,0.3,14.9,14.2,16.1,6.44,120,0
1005.7,0.3,14.9,14.2,16.1,16.1,280,2
1005.7,0.3,14.9,14.2,16.1,16.08,89,2
1005.7,0.3,14.9,14.2,16.1,13.97,160,0
1005.7,0.3,14.9,14.2,16.1,9.8,42,0
1005.7,0.3,14.9,14.2,16.1,14.31,60,0
1005.7,0.3,14.9,14.2,16.1,10.71,159,0
1005.7,0.3,14.9,14.2,16.1,6.07,278,0
1005.7,0.3,14.9,14.2,16.1,2.21,164,0
1005.7,0.3,14.9,14.2,16.1,9.34,162,0
1005.7,0.13,7.6,5.2,9.7,8.18,287,0
1005.7,0.13,7.6,5.2,9.7,12.36,326,0
1005.7,0.13,7.6,5.2,9.7,11.27,170,0
1005.7,0.13,7.6,5.2,9.7,15.12,199,2
1005.7,0.13,7.6,5.2,9.7,35.42,150,2
1005.7,0.13,7.6,5.2,9.7,24.15,160,2
1005.7,0.13,7.6,5.2,9.7,24.15,320,2
1005.7,0.13,7.6,5.2,9.7,25.76,150,2
1005.7,0.13,7.6,5.2,9.7,8.05,190,0
1005.7,0.13,7.6,5.2,9.7,12.88,190,0
1005.7,0.13,7.6,5.2,9.7,24.15,150,2
1005.7,0.13,7.6,5.2,9.7,0,0,0
1005.7,0.13,7.6,5.2,9.7,16.1,160,2
1005.7,0.13,7.6,5.2,9.7,9.66,30,0
1005.7,0.13,7.6,5.2,9.7,17.71,180,2
1005.7,0.13,7.6,5.2,9.7,21.64,150,2
1005.7,0.13,7.6,5.2,9.7,10.59,252,0
1005.7,0.13,7.6,5.2,9.7,14.49,200,0
1005.7,0.13,7.6,5.2,9.7,17.71,290,2
1005.7,0.13,7.6,5.2,9.7,4.83,230,0
1005.7,0.13,7.6,5.2,9.7,25.18,291,2
1005.7,0.13,7.6,5.2,9.7,6.44,120,0
1005.7,0.13,7.6,5.2,9.7,16.1,280,2
1005.7,0.13,7.6,5.2,9.7,16.08,89,2
1005.7,0.13,7.6,5.2,9.7,13.97,160,0
1005.7,0.13,7.6,5.2,9.7,9.8,42,0
1005.7,0.13,7.6,5.2,9.7,14.31,60,0
1005.7,0.13,7.6,5.2,9.7,10.71,159,0
1005.7,0.13,7.6,5.2,9.7,6.07,278,0
1005.7,0.13,7.6,5.2,9.7,2.21,164,0
1005.7,0.13,7.6,5.2,9.7,9.34,162,0
1005.7,1.15,17.5,15.6,20.8,8.18,287,0
1005.7,1.15,17.5,15.6,20.8,12.36,326,0
1005.7,1.15,17.5,15.6,20.8,11.27,170,0
1005.7,1.15,17.5,15.6,20.8,15.12,199,2
1005.7,1.15,17.5,15.6,20.8,35.42,150,2
1005.7,1.15,17.5,15.6,20.8,24.15,160,2
1005.7,1.15,17.5,15.6,20.8,24.15,320,2
1005.7,1.15,17.5,15.6,20.8,25.76,150,2
1005.7,1.15,17.5,15.6,20.8,8.05,190,0
1005.7,1.15,17.5,15.6,20.8,12.88,190,0
1005.7,1.15,17.5,15.6,20.8,24.15,150,2
1005.7,1.15,17.5,15.6,20.8,0,0,0
1005.7,1.15,17.5,15.6,20.8,16.1,160,2
1005.7,1.15,17.5,15.6,20.8,9.66,30,0
1005.7,1.15,17.5,15.6,20.8,17.71,180,2
1005.7,1.15,17.5,15.6,20.8,21.64,150,2
1005.7,1.15,17.5,15.6,20.8,10.59,252,0
1005.7,1.15,17.5,15.6,20.8,14.49,200,0
1005.7,1.15,17.5,15.6,20.8,17.71,290,2
1005.7,1.15,17.5,15.6,20.8,4.83,230,0
1005.7,1.15,17.5,15.6,20.8,25.18,291,2
1005.7,1.15,17.5,15.6,20.8,6.44,120,0
1005.7,1.15,17.5,15.6,20.8,16.1,280,2
1005.7,1.15,17.5,15.6,20.8,16.08,89,2
1005.7,1.15,17.5,15.6,20.8,13.97,160,0
1005.7,1.15,17.5,15.6,20.8,9.8,42,0
1005.7,1.15,17.5,15.6,20.8,14.31,60,0
1005.7,1.15,17.5,15.6,20.8,10.71,159,0
1005.7,1.15,17.5,15.6,20.8,6.07,278,0
1005.7,1.15,17.5,15.6,20.8,2.21,164,0
1005.7,1.15,17.5,15.6,20.8,9.34,162,0
1005.7,0.2,5.2,4.1,9.6,8.18,287,0
1005.7,0.2,5.2,4.1,9.6,12.36,326,0
1005.7,0.2,5.2,4.1,9.6,11.27,170,0
1005.7,0.2,5.2,4.1,9.6,15.12,199,2
1005.7,0.2,5.2,4.1,9.6,35.42,150,2
1005.7,0.2,5.2,4.1,9.6,24.15,160,2
1005.7,0.2,5.2,4.1,9.6,24.15,320,2
1005.7,0.2,5.2,4.1,9.6,25.76,150,2
1005.7,0.2,5.2,4.1,9.6,8.05,190,0
1005.7,0.2,5.2,4.1,9.6,12.88,190,0
1005.7,0.2,5.2,4.1,9.6,24.15,150,2
1005.7,0.2,5.2,4.1,9.6,0,0,0
1005.7,0.2,5.2,4.1,9.6,16.1,160,2
1005.7,0.2,5.2,4.1,9.6,9.66,30,0
1005.7,0.2,5.2,4.1,9.6,17.71,180,2
1005.7,0.2,5.2,4.1,9.6,21.64,150,2
1005.7,0.2,5.2,4.1,9.6,10.59,252,0
1005.7,0.2,5.2,4.1,9.6,14.49,200,0
1005.7,0.2,5.2,4.1,9.6,17.71,290,2
1005.7,0.2,5.2,4.1,9.6,4.83,230,0
1005.7,0.2,5.2,4.1,9.6,25.18,291,2
1005.7,0.2,5.2,4.1,9.6,6.44,120,0
1005.7,0.2,5.2,4.1,9.6,16.1,280,2
1005.7,0.2,5.2,4.1,9.6,16.08,89,2
1005.7,0.2,5.2,4.1,9.6,13.97,160,0
1005.7,0.2,5.2,4.1,9.6,9.8,42,0
1005.7,0.2,5.2,4.1,9.6,14.31,60,0
1005.7,0.2,5.2,4.1,9.6,10.71,159,0
1005.7,0.2,5.2,4.1,9.6,6.07,278,0
1005.7,0.2,5.2,4.1,9.6,2.21,164,0
1005.7,0.2,5.2,4.1,9.6,9.34,162,0
1005.8,1.36,11,5.2,18.5,6.79,179,1
1005.8,1.36,11,5.2,18.5,7.89,317,1
1005.8,1.36,11,5.2,18.5,13.3,214,1
1005.8,1.36,11,5.2,18.5,24.15,150,3
1005.8,1.36,11,5.2,18.5,17.71,350,3
1005.8,1.36,11,5.2,18.5,14.49,350,1
1005.8,1.36,11,5.2,18.5,8.05,180,1
1005.8,1.36,11,5.2,18.5,12.88,180,1
1005.8,1.36,11,5.2,18.5,11.27,210,1
1005.8,1.36,11,5.2,18.5,30.59,150,3
1005.8,1.36,11,5.2,18.5,12.88,200,1
1005.8,1.36,11,5.2,18.5,14.49,300,1
1005.8,1.36,11,5.2,18.5,25.76,150,3
1005.8,1.36,11,5.2,18.5,9.66,190,1
1005.8,1.36,11,5.2,18.5,11.27,280,1
1005.8,1.36,11,5.2,18.5,11.27,290,1
1005.8,1.36,11,5.2,18.5,8.05,290,1
1005.8,1.36,11,5.2,18.5,24.36,140,3
1005.8,1.36,11,5.2,18.5,1.47,291,1
1005.8,1.36,11,5.2,18.5,15.91,110,3
1005.8,1.36,11,5.2,18.5,6.26,95,1
1005.8,1.36,11,5.2,18.5,21.65,221,3
1005.8,1.36,11,5.2,18.5,9.18,164,1
1005.8,1.36,11,5.2,18.5,3.19,328,1
1005.8,1.36,11,5.2,18.5,2.93,198,1
1005.8,1.36,11,5.2,18.5,10.67,116,1
1005.8,1.36,11,5.2,18.5,15.68,341,3
1005.8,1.36,11,5.2,18.5,9.29,111,1
1005.8,1.99,5.2,-0.8,10.7,6.79,179,1
1005.8,1.99,5.2,-0.8,10.7,7.89,317,1
1005.8,1.99,5.2,-0.8,10.7,13.3,214,1
1005.8,1.99,5.2,-0.8,10.7,24.15,150,3
1005.8,1.99,5.2,-0.8,10.7,17.71,350,3
1005.8,1.99,5.2,-0.8,10.7,14.49,350,1
1005.8,1.99,5.2,-0.8,10.7,8.05,180,1
1005.8,1.99,5.2,-0.8,10.7,12.88,180,1
1005.8,1.99,5.2,-0.8,10.7,11.27,210,1
1005.8,1.99,5.2,-0.8,10.7,30.59,150,3
1005.8,1.99,5.2,-0.8,10.7,12.88,200,1
1005.8,1.99,5.2,-0.8,10.7,14.49,300,1
1005.8,1.99,5.2,-0.8,10.7,25.76,150,3
1005.8,1.99,5.2,-0.8,10.7,9.66,190,1
1005.8,1.99,5.2,-0.8,10.7,11.27,280,1
1005.8,1.99,5.2,-0.8,10.7,11.27,290,1
1005.8,1.99,5.2,-0.8,10.7,8.05,290,1
1005.8,1.99,5.2,-0.8,10.7,24.36,140,3
1005.8,1.99,5.2,-0.8,10.7,1.47,291,1
1005.8,1.99,5.2,-0.8,10.7,15.91,110,3
1005.8,1.99,5.2,-0.8,10.7,6.26,95,1
1005.8,1.99,5.2,-0.8,10.7,21.65,221,3
1005.8,1.99,5.2,-0.8,10.7,9.18,164,1
1005.8,1.99,5.2,-0.8,10.7,3.19,328,1
1005.8,1.99,5.2,-0.8,10.7,2.93,198,1
1005.8,1.99,5.2,-0.8,10.7,10.67,116,1
1005.8,1.99,5.2,-0.8,10.7,15.68,341,3
1005.8,1.99,5.2,-0.8,10.7,9.29,111,1
1005.8,0.53,8.5,4.9,12.3,6.79,179,1
1005.8,0.53,8.5,4.9,12.3,7.89,317,1
1005.8,0.53,8.5,4.9,12.3,13.3,214,1
1005.8,0.53,8.5,4.9,12.3,24.15,150,3
1005.8,0.53,8.5,4.9,12.3,17.71,350,3
1005.8,0.53,8.5,4.9,12.3,14.49,350,1
1005.8,0.53,8.5,4.9,12.3,8.05,180,1
1005.8,0.53,8.5,4.9,12.3,12.88,180,1
1005.8,0.53,8.5,4.9,12.3,11.27,210,1
1005.8,0.53,8.5,4.9,12.3,30.59,150,3
1005.8,0.53,8.5,4.9,12.3,12.88,200,1
1005.8,0.53,8.5,4.9,12.3,14.49,300,1
1005.8,0.53,8.5,4.9,12.3,25.76,150,3
1005.8,0.53,8.5,4.9,12.3,9.66,190,1
1005.8,0.53,8.5,4.9,12.3,11.27,280,1
1005.8,0.53,8.5,4.9,12.3,11.27,290,1
1005.8,0.53,8.5,4.9,12.3,8.05,290,1
1005.8,0.53,8.5,4.9,12.3,24.36,140,3
1005.8,0.53,8.5,4.9,12.3,1.47,291,1
1005.8,0.53,8.5,4.9,12.3,15.91,110,3
1005.8,0.53,8.5,4.9,12.3,6.26,95,1
1005.8,0.53,8.5,4.9,12.3,21.65,221,3
1005.8,0.53,8.5,4.9,12.3,9.18,164,1
1005.8,0.53,8.5,4.9,12.3,3.19,328,1
1005.8,0.53,8.5,4.9,12.3,2.93,198,1
1005.8,0.53,8.5,4.9,12.3,10.67,116,1
1005.8,0.53,8.5,4.9,12.3,15.68,341,3
1005.8,0.53,8.5,4.9,12.3,9.29,111,1
1005.8,0.92,14.2,12.7,17.4,6.79,179,1
1005.8,0.92,14.2,12.7,17.4,7.89,317,1
1005.8,0.92,14.2,12.7,17.4,13.3,214,1
1005.8,0.92,14.2,12.7,17.4,24.15,150,3
1005.8,0.92,14.2,12.7,17.4,17.71,350,3
1005.8,0.92,14.2,12.7,17.4,14.49,350,1
1005.8,0.92,14.2,12.7,17.4,8.05,180,1
1005.8,0.92,14.2,12.7,17.4,12.88,180,1
1005.8,0.92,14.2,12.7,17.4,11.27,210,1
1005.8,0.92,14.2,12.7,17.4,30.59,150,3
1005.8,0.92,14.2,12.7,17.4,12.88,200,1
1005.8,0.92,14.2,12.7,17.4,14.49,300,1
1005.8,0.92,14.2,12.7,17.4,25.76,150,3
1005.8,0.92,14.2,12.7,17.4,9.66,190,1
1005.8,0.92,14.2,12.7,17.4,11.27,280,1
1005.8,0.92,14.2,12.7,17.4,11.27,290,1
1005.8,0.92,14.2,12.7,17.4,8.05,290,1
1005.8,0.92,14.2,12.7,17.4,24.36,140,3
1005.8,0.92,14.2,12.7,17.4,1.47,291,1
1005.8,0.92,14.2,12.7,17.4,15.91,110,3
1005.8,0.92,14.2,12.7,17.4,6.26,95,1
1005.8,0.92,14.2,12.7,17.4,21.65,221,3
1005.8,0.92,14.2,12.7,17.4,9.18,164,1
1005.8,0.92,14.2,12.7,17.4,3.19,328,1
1005.8,0.92,14.2,12.7,17.4,2.93,198,1
1005.8,0.92,14.2,12.7,17.4,10.67,116,1
1005.8,0.92,14.2,12.7,17.4,15.68,341,3
1005.8,0.92,14.2,12.7,17.4,9.29,111,1
1005.8,0.37,7,4.4,9.2,6.79,179,1
1005.8,0.37,7,4.4,9.2,7.89,317,1
1005.8,0.37,7,4.4,9.2,13.3,214,1
1005.8,0.37,7,4.4,9.2,24.15,150,3
1005.8,0.37,7,4.4,9.2,17.71,350,3
1005.8,0.37,7,4.4,9.2,14.49,350,1
1005.8,0.37,7,4.4,9.2,8.05,180,1
1005.8,0.37,7,4.4,9.2,12.88,180,1
1005.8,0.37,7,4.4,9.2,11.27,210,1
1005.8,0.37,7,4.4,9.2,30.59,150,3
1005.8,0.37,7,4.4,9.2,12.88,200,1
1005.8,0.37,7,4.4,9.2,14.49,300,1
1005.8,0.37,7,4.4,9.2,25.76,150,3
1005.8,0.37,7,4.4,9.2,9.66,190,1
1005.8,0.37,7,4.4,9.2,11.27,280,1
1005.8,0.37,7,4.4,9.2,11.27,290,1
1005.8,0.37,7,4.4,9.2,8.05,290,1
1005.8,0.37,7,4.4,9.2,24.36,140,3
1005.8,0.37,7,4.4,9.2,1.47,291,1
1005.8,0.37,7,4.4,9.2,15.91,110,3
1005.8,0.37,7,4.4,9.2,6.26,95,1
1005.8,0.37,7,4.4,9.2,21.65,221,3
1005.8,0.37,7,4.4,9.2,9.18,164,1
1005.8,0.37,7,4.4,9.2,3.19,328,1
1005.8,0.37,7,4.4,9.2,2.93,198,1
1005.8,0.37,7,4.4,9.2,10.67,116,1
1005.8,0.37,7,4.4,9.2,15.68,341,3
1005.8,0.37,7,4.4,9.2,9.29,111,1
1005.8,0.79,0.5,-2.2,4,6.79,179,1
1005.8,0.79,0.5,-2.2,4,7.89,317,1
1005.8,0.79,0.5,-2.2,4,13.3,214,1
1005.8,0.79,0.5,-2.2,4,24.15,150,3
1005.8,0.79,0.5,-2.2,4,17.71,350,3
1005.8,0.79,0.5,-2.2,4,14.49,350,1
1005.8,0.79,0.5,-2.2,4,8.05,180,1
1005.8,0.79,0.5,-2.2,4,12.88,180,1
1005.8,0.79,0.5,-2.2,4,11.27,210,1
1005.8,0.79,0.5,-2.2,4,30.59,150,3
1005.8,0.79,0.5,-2.2,4,12.88,200,1
1005.8,0.79,0.5,-2.2,4,14.49,300,1
1005.8,0.79,0.5,-2.2,4,25.76,150,3
1005.8,0.79,0.5,-2.2,4,9.66,190,1
1005.8,0.79,0.5,-2.2,4,11.27,280,1
1005.8,0.79,0.5,-2.2,4,11.27,290,1
1005.8,0.79,0.5,-2.2,4,8.05,290,1
1005.8,0.79,0.5,-2.2,4,24.36,140,3
1005.8,0.79,0.5,-2.2,4,1.47,291,1
1005.8,0.79,0.5,-2.2,4,15.91,110,3
1005.8,0.79,0.5,-2.2,4,6.26,95,1
1005.8,0.79,0.5,-2.2,4,21.65,221,3
1005.8,0.79,0.5,-2.2,4,9.18,164,1
1005.8,0.79,0.5,-2.2,4,3.19,328,1
1005.8,0.79,0.5,-2.2,4,2.93,198,1
1005.8,0.79,0.5,-2.2,4,10.67,116,1
1005.8,0.79,0.5,-2.2,4,15.68,341,3
1005.8,0.79,0.5,-2.2,4,9.29,111,1
1005.8,2.02,14.5,11.7,19.2,6.79,179,1
1005.8,2.02,14.5,11.7,19.2,7.89,317,1
1005.8,2.02,14.5,11.7,19.2,13.3,214,1
1005.8,2.02,14.5,11.7,19.2,24.15,150,3
1005.8,2.02,14.5,11.7,19.2,17.71,350,3
1005.8,2.02,14.5,11.7,19.2,14.49,350,1
1005.8,2.02,14.5,11.7,19.2,8.05,180,1
1005.8,2.02,14.5,11.7,19.2,12.88,180,1
1005.8,2.02,14.5,11.7,19.2,11.27,210,1
1005.8,2.02,14.5,11.7,19.2,30.59,150,3
1005.8,2.02,14.5,11.7,19.2,12.88,200,1
1005.8,2.02,14.5,11.7,19.2,14.49,300,1
1005.8,2.02,14.5,11.7,19.2,25.76,150,3
1005.8,2.02,14.5,11.7,19.2,9.66,190,1
1005.8,2.02,14.5,11.7,19.2,11.27,280,1
1005.8,2.02,14.5,11.7,19.2,11.27,290,1
1005.8,2.02,14.5,11.7,19.2,8.05,290,1
1005.8,2.02,14.5,11.7,19.2,24.36,140,3
1005.8,2.02,14.5,11.7,19.2,1.47,291,1
1005.8,2.02,14.5,11.7,19.2,15.91,110,3
1005.8,2.02,14.5,11.7,19.2,6.26,95,1
1005.8,2.02,14.5,11.7,19.2,21.65,221,3
1005.8,2.02,14.5,11.7,19.2,9.18,164,1
1005.8,2.02,14.5,11.7,19.2,3.19,328,1
1005.8,2.02,14.5,11.7,19.2,2.93,198,1
1005.8,2.02,14.5,11.7,19.2,10.67,116,1
1005.8,2.02,14.5,11.7,19.2,15.68,341,3
1005.8,2.02,14.5,11.7,19.2,9.29,111,1
1005.8,0.34,13.3,11.5,15.4,6.79,179,1
